# H cross sections
# Alan Heays 2016-04-19
# Reference: NIST, mendoza1996, TOPbase_database
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  37.7000000       5.41107e-19       5.41107e-19
  37.8000000       5.45211e-19       5.45211e-19
  37.9000000       5.49316e-19       5.49316e-19
  38.0000000       5.53461e-19       5.53461e-19
  38.1000000       5.57752e-19       5.57752e-19
  38.2000000       5.62057e-19       5.62057e-19
  38.3000000       5.66363e-19       5.66363e-19
  38.4000000       5.70668e-19       5.70668e-19
  38.5000000       5.74973e-19       5.74973e-19
  38.6000000       5.79279e-19       5.79279e-19
  38.7000000       5.83584e-19       5.83584e-19
  38.8000000       5.87889e-19       5.87889e-19
  38.9000000       5.92195e-19       5.92195e-19
  39.0000000       5.96596e-19       5.96596e-19
  39.1000000       6.01089e-19       6.01089e-19
  39.2000000       6.05582e-19       6.05582e-19
  39.3000000       6.10075e-19       6.10075e-19
  39.4000000       6.14567e-19       6.14567e-19
  39.5000000       6.19060e-19       6.19060e-19
  39.6000000       6.23553e-19       6.23553e-19
  39.7000000       6.28046e-19       6.28046e-19
  39.8000000       6.32539e-19       6.32539e-19
  39.9000000       6.37034e-19       6.37034e-19
  40.0000000       6.41665e-19       6.41665e-19
  40.1000000       6.46373e-19       6.46373e-19
  40.2000000       6.51081e-19       6.51081e-19
  40.3000000       6.55790e-19       6.55790e-19
  40.4000000       6.60498e-19       6.60498e-19
  40.5000000       6.65206e-19       6.65206e-19
  40.6000000       6.69914e-19       6.69914e-19
  40.7000000       6.74623e-19       6.74623e-19
  40.8000000       6.79331e-19       6.79331e-19
  40.9000000       6.84039e-19       6.84039e-19
  41.0000000       6.88862e-19       6.88862e-19
  41.1000000       6.93782e-19       6.93782e-19
  41.2000000       6.98703e-19       6.98703e-19
  41.3000000       7.03623e-19       7.03623e-19
  41.4000000       7.08544e-19       7.08544e-19
  41.5000000       7.13464e-19       7.13464e-19
  41.6000000       7.18384e-19       7.18384e-19
  41.7000000       7.23305e-19       7.23305e-19
  41.8000000       7.28225e-19       7.28225e-19
  41.9000000       7.33146e-19       7.33146e-19
  42.0000000       7.38118e-19       7.38118e-19
  42.1000000       7.43253e-19       7.43253e-19
  42.2000000       7.48399e-19       7.48399e-19
  42.3000000       7.53546e-19       7.53546e-19
  42.4000000       7.58693e-19       7.58693e-19
  42.5000000       7.63840e-19       7.63840e-19
  42.6000000       7.68987e-19       7.68987e-19
  42.7000000       7.74133e-19       7.74133e-19
  42.8000000       7.79280e-19       7.79280e-19
  42.9000000       7.84427e-19       7.84427e-19
  43.0000000       7.89574e-19       7.89574e-19
  43.1000000       7.94852e-19       7.94852e-19
  43.2000000       8.00239e-19       8.00239e-19
  43.3000000       8.05626e-19       8.05626e-19
  43.4000000       8.11012e-19       8.11012e-19
  43.5000000       8.16399e-19       8.16399e-19
  43.6000000       8.21786e-19       8.21786e-19
  43.7000000       8.27173e-19       8.27173e-19
  43.8000000       8.32560e-19       8.32560e-19
  43.9000000       8.37946e-19       8.37946e-19
  44.0000000       8.43333e-19       8.43333e-19
  44.1000000       8.48723e-19       8.48723e-19
  44.2000000       8.54259e-19       8.54259e-19
  44.3000000       8.59880e-19       8.59880e-19
  44.4000000       8.65500e-19       8.65500e-19
  44.5000000       8.71121e-19       8.71121e-19
  44.6000000       8.76742e-19       8.76742e-19
  44.7000000       8.82363e-19       8.82363e-19
  44.8000000       8.87983e-19       8.87983e-19
  44.9000000       8.93604e-19       8.93604e-19
  45.0000000       8.99225e-19       8.99225e-19
  45.1000000       9.04845e-19       9.04845e-19
  45.2000000       9.10466e-19       9.10466e-19
  45.3000000       9.16208e-19       9.16208e-19
  45.4000000       9.22083e-19       9.22083e-19
  45.5000000       9.27959e-19       9.27959e-19
  45.6000000       9.33834e-19       9.33834e-19
  45.7000000       9.39709e-19       9.39709e-19
  45.8000000       9.45584e-19       9.45584e-19
  45.9000000       9.51459e-19       9.51459e-19
  46.0000000       9.57334e-19       9.57334e-19
  46.1000000       9.63210e-19       9.63210e-19
  46.2000000       9.69085e-19       9.69085e-19
  46.3000000       9.74960e-19       9.74960e-19
  46.4000000       9.80873e-19       9.80873e-19
  46.5000000       9.86997e-19       9.86997e-19
  46.6000000       9.93152e-19       9.93152e-19
  46.7000000       9.99307e-19       9.99307e-19
  46.8000000       1.00546e-18       1.00546e-18
  46.9000000       1.01162e-18       1.01162e-18
  47.0000000       1.01777e-18       1.01777e-18
  47.1000000       1.02393e-18       1.02393e-18
  47.2000000       1.03008e-18       1.03008e-18
  47.3000000       1.03624e-18       1.03624e-18
  47.4000000       1.04239e-18       1.04239e-18
  47.5000000       1.04855e-18       1.04855e-18
  47.6000000       1.05478e-18       1.05478e-18
  47.7000000       1.06116e-18       1.06116e-18
  47.8000000       1.06756e-18       1.06756e-18
  47.9000000       1.07395e-18       1.07395e-18
  48.0000000       1.08035e-18       1.08035e-18
  48.1000000       1.08674e-18       1.08674e-18
  48.2000000       1.09313e-18       1.09313e-18
  48.3000000       1.09953e-18       1.09953e-18
  48.4000000       1.10592e-18       1.10592e-18
  48.5000000       1.11231e-18       1.11231e-18
  48.6000000       1.11871e-18       1.11871e-18
  48.7000000       1.12510e-18       1.12510e-18
  48.8000000       1.13158e-18       1.13158e-18
  48.9000000       1.13829e-18       1.13829e-18
  49.0000000       1.14502e-18       1.14502e-18
  49.1000000       1.15174e-18       1.15174e-18
  49.2000000       1.15846e-18       1.15846e-18
  49.3000000       1.16518e-18       1.16518e-18
  49.4000000       1.17190e-18       1.17190e-18
  49.5000000       1.17863e-18       1.17863e-18
  49.6000000       1.18535e-18       1.18535e-18
  49.7000000       1.19207e-18       1.19207e-18
  49.8000000       1.19879e-18       1.19879e-18
  49.9000000       1.20551e-18       1.20551e-18
  50.0000000       1.21226e-18       1.21226e-18
  50.1000000       1.21923e-18       1.21923e-18
  50.2000000       1.22626e-18       1.22626e-18
  50.3000000       1.23329e-18       1.23329e-18
  50.4000000       1.24032e-18       1.24032e-18
  50.5000000       1.24735e-18       1.24735e-18
  50.6000000       1.25438e-18       1.25438e-18
  50.7000000       1.26140e-18       1.26140e-18
  50.8000000       1.26843e-18       1.26843e-18
  50.9000000       1.27546e-18       1.27546e-18
  51.0000000       1.28249e-18       1.28249e-18
  51.1000000       1.28952e-18       1.28952e-18
  51.2000000       1.29655e-18       1.29655e-18
  51.3000000       1.30366e-18       1.30366e-18
  51.4000000       1.31097e-18       1.31097e-18
  51.5000000       1.31828e-18       1.31828e-18
  51.6000000       1.32560e-18       1.32560e-18
  51.7000000       1.33292e-18       1.33292e-18
  51.8000000       1.34024e-18       1.34024e-18
  51.9000000       1.34756e-18       1.34756e-18
  52.0000000       1.35488e-18       1.35488e-18
  52.1000000       1.36220e-18       1.36220e-18
