 -0.3  3000     750 3.728E+05 1.389E-05 7.732719E+00
 -0.3  3000     750 5.180E+05 1.930E-05 7.725987E+00
 -0.3  3000     750 7.197E+05 2.681E-05 7.721469E+00
 -0.3  3000     750 1.000E+06 3.726E-05 7.719993E+00
 -0.3  3000     750 1.390E+06 5.178E-05 7.718633E+00
 -0.3  3000     750 1.931E+06 7.194E-05 7.716786E+00
 -0.3  3000     750 2.683E+06 9.995E-05 7.714226E+00
 -0.3  3000     750 3.728E+06 1.389E-04 7.710914E+00
 -0.3  3000     750 5.180E+06 1.930E-04 7.706117E+00
 -0.3  3000     750 7.197E+06 2.681E-04 7.699527E+00
 -0.3  3000     750 1.000E+07 3.725E-04 7.690632E+00
 -0.3  3000     750 1.390E+07 5.178E-04 7.678770E+00
 -0.3  3000     750 1.931E+07 7.194E-04 7.663361E+00
 -0.3  3000     750 2.683E+07 9.995E-04 7.644009E+00
 -0.3  3000     750 3.728E+07 1.389E-03 7.621066E+00
 -0.3  3000     750 5.180E+07 1.930E-03 7.596064E+00
 -0.3  3000     750 7.197E+07 2.681E-03 7.571238E+00
 -0.3  3000     750 1.000E+08 3.725E-03 7.548217E+00
 -0.3  3000     750 1.390E+08 5.178E-03 7.534056E+00
 -0.3  3000     750 1.931E+08 7.194E-03 7.537217E+00
 -0.3  3000     750 2.683E+08 9.996E-03 7.552702E+00
 -0.3  3000     750 3.728E+08 1.389E-02 7.591173E+00
 -0.3  3000     750 5.180E+08 1.930E-02 7.665376E+00
 -0.3  3000     750 7.197E+08 2.681E-02 7.776359E+00
 -0.3  3000     800 1.000E-09 3.492E-20 7.790165E+00
 -0.3  3000     800 1.390E-09 4.855E-20 7.790206E+00
 -0.3  3000     800 1.931E-09 6.744E-20 7.790211E+00
 -0.3  3000     800 2.683E-09 9.370E-20 7.790180E+00
 -0.3  3000     800 3.728E-09 1.302E-19 7.790114E+00
 -0.3  3000     800 5.180E-09 1.809E-19 7.790010E+00
 -0.3  3000     800 7.197E-09 2.514E-19 7.789867E+00
 -0.3  3000     800 1.000E-08 3.492E-19 7.789682E+00
 -0.3  3000     800 1.390E-08 4.855E-19 7.789450E+00
 -0.3  3000     800 1.931E-08 6.744E-19 7.789172E+00
 -0.3  3000     800 2.683E-08 9.370E-19 7.788840E+00
 -0.3  3000     800 3.728E-08 1.302E-18 7.788448E+00
 -0.3  3000     800 5.180E-08 1.809E-18 7.787993E+00
 -0.3  3000     800 7.197E-08 2.514E-18 7.787469E+00
 -0.3  3000     800 1.000E-07 3.493E-18 7.786872E+00
 -0.3  3000     800 1.390E-07 4.855E-18 7.786194E+00
 -0.3  3000     800 1.931E-07 6.744E-18 7.785439E+00
 -0.3  3000     800 2.683E-07 9.371E-18 7.784599E+00
 -0.3  3000     800 3.728E-07 1.302E-17 7.783677E+00
 -0.3  3000     800 5.180E-07 1.809E-17 7.782675E+00
 -0.3  3000     800 7.197E-07 2.514E-17 7.781599E+00
 -0.3  3000     800 1.000E-06 3.493E-17 7.780459E+00
 -0.3  3000     800 1.389E-06 4.851E-17 7.779269E+00
 -0.3  3000     800 1.931E-06 6.744E-17 7.778043E+00
 -0.3  3000     800 2.683E-06 9.371E-17 7.776805E+00
 -0.3  3000     800 3.728E-06 1.302E-16 7.775577E+00
 -0.3  3000     800 5.180E-06 1.809E-16 7.774385E+00
 -0.3  3000     800 7.197E-06 2.514E-16 7.773254E+00
 -0.3  3000     800 1.000E-05 3.493E-16 7.772208E+00
 -0.3  3000     800 1.390E-05 4.855E-16 7.771262E+00
 -0.3  3000     800 1.931E-05 6.744E-16 7.770433E+00
 -0.3  3000     800 2.683E-05 9.371E-16 7.769725E+00
 -0.3  3000     800 3.728E-05 1.302E-15 7.769135E+00
 -0.3  3000     800 5.180E-05 1.809E-15 7.768653E+00
 -0.3  3000     800 7.197E-05 2.514E-15 7.768266E+00
 -0.3  3000     800 1.000E-04 3.493E-15 7.767959E+00
 -0.3  3000     800 1.389E-04 4.851E-15 7.767715E+00
 -0.3  3000     800 1.931E-04 6.744E-15 7.767520E+00
 -0.3  3000     800 2.683E-04 9.371E-15 7.767359E+00
 -0.3  3000     800 3.728E-04 1.302E-14 7.767225E+00
 -0.3  3000     800 5.180E-04 1.809E-14 7.767103E+00
 -0.3  3000     800 7.197E-04 2.514E-14 7.766991E+00
 -0.3  3000     800 1.000E-03 3.493E-14 7.766880E+00
 -0.3  3000     800 1.390E-03 4.855E-14 7.766765E+00
 -0.3  3000     800 1.931E-03 6.744E-14 7.766641E+00
 -0.3  3000     800 2.683E-03 9.371E-14 7.766503E+00
 -0.3  3000     800 3.728E-03 1.302E-13 7.766349E+00
 -0.3  3000     800 5.179E-03 1.809E-13 7.766173E+00
 -0.3  3000     800 7.197E-03 2.514E-13 7.765972E+00
 -0.3  3000     800 1.000E-02 3.493E-13 7.765739E+00
 -0.3  3000     800 1.389E-02 4.851E-13 7.765472E+00
 -0.3  3000     800 1.931E-02 6.744E-13 7.765163E+00
 -0.3  3000     800 2.683E-02 9.371E-13 7.764808E+00
 -0.3  3000     800 3.728E-02 1.302E-12 7.764401E+00
 -0.3  3000     800 5.179E-02 1.809E-12 7.763937E+00
 -0.3  3000     800 7.197E-02 2.514E-12 7.763408E+00
 -0.3  3000     800 1.000E-01 3.493E-12 7.762810E+00
 -0.3  3000     800 1.389E-01 4.851E-12 7.762139E+00
 -0.3  3000     800 1.931E-01 6.744E-12 7.761387E+00
 -0.3  3000     800 2.683E-01 9.371E-12 7.760555E+00
 -0.3  3000     800 3.728E-01 1.302E-11 7.759641E+00
 -0.3  3000     800 5.180E-01 1.809E-11 7.758645E+00
 -0.3  3000     800 7.197E-01 2.514E-11 7.757573E+00
 -0.3  3000     800 1.000E+00 3.493E-11 7.756430E+00
 -0.3  3000     800 1.389E+00 4.851E-11 7.755226E+00
 -0.3  3000     800 1.931E+00 6.744E-11 7.753971E+00
 -0.3  3000     800 2.683E+00 9.371E-11 7.752682E+00
 -0.3  3000     800 3.728E+00 1.302E-10 7.751375E+00
 -0.3  3000     800 5.179E+00 1.809E-10 7.750067E+00
 -0.3  3000     800 7.197E+00 2.514E-10 7.748774E+00
 -0.3  3000     800 1.000E+01 3.493E-10 7.747513E+00
 -0.3  3000     800 1.390E+01 4.855E-10 7.746296E+00
 -0.3  3000     800 1.931E+01 6.744E-10 7.745141E+00
 -0.3  3000     800 2.683E+01 9.371E-10 7.744053E+00
 -0.3  3000     800 3.728E+01 1.302E-09 7.743040E+00
 -0.3  3000     800 5.179E+01 1.809E-09 7.742106E+00
 -0.3  3000     800 7.197E+01 2.514E-09 7.741251E+00
 -0.3  3000     800 1.000E+02 3.493E-09 7.740473E+00
 -0.3  3000     800 1.389E+02 4.851E-09 7.739770E+00
 -0.3  3000     800 1.931E+02 6.744E-09 7.739133E+00
 -0.3  3000     800 2.683E+02 9.371E-09 7.738557E+00
 -0.3  3000     800 3.728E+02 1.302E-08 7.738031E+00
 -0.3  3000     800 5.180E+02 1.809E-08 7.737545E+00
 -0.3  3000     800 7.197E+02 2.514E-08 7.737082E+00
 -0.3  3000     800 1.000E+03 3.493E-08 7.736564E+00
 -0.3  3000     800 1.390E+03 4.855E-08 7.736168E+00
 -0.3  3000     800 1.931E+03 6.744E-08 7.735796E+00
 -0.3  3000     800 2.683E+03 9.371E-08 7.735157E+00
 -0.3  3000     800 3.728E+03 1.302E-07 7.734456E+00
 -0.3  3000     800 5.180E+03 1.809E-07 7.733048E+00
 -0.3  3000     800 7.197E+03 2.514E-07 7.731346E+00
 -0.3  3000     800 1.000E+04 3.493E-07 7.727384E+00
 -0.3  3000     800 1.390E+04 4.855E-07 7.723926E+00
 -0.3  3000     800 1.931E+04 6.744E-07 7.730768E+00
 -0.3  3000     800 2.683E+04 9.371E-07 7.732153E+00
 -0.3  3000     800 3.728E+04 1.302E-06 7.734382E+00
 -0.3  3000     800 5.180E+04 1.809E-06 7.733977E+00
 -0.3  3000     800 7.197E+04 2.514E-06 7.740008E+00
 -0.3  3000     800 1.000E+05 3.493E-06 7.733811E+00
 -0.3  3000     800 1.390E+05 4.855E-06 7.728645E+00
 -0.3  3000     800 1.931E+05 6.744E-06 7.734544E+00
 -0.3  3000     800 2.683E+05 9.371E-06 7.791727E+00
 -0.3  3000     800 3.728E+05 1.302E-05 7.771106E+00
 -0.3  3000     800 5.180E+05 1.809E-05 7.734624E+00
 -0.3  3000     800 7.197E+05 2.514E-05 7.728347E+00
 -0.3  3000     800 1.000E+06 3.493E-05 7.726534E+00
 -0.3  3000     800 1.390E+06 4.855E-05 7.725200E+00
