# Numerical radiation field:  solar
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
153.72104 1.26330e+05
153.72524 1.40169e+05
153.72944 1.39981e+05
153.73364 1.29378e+05
153.73783 1.22402e+05
153.74203 1.35518e+05
153.74623 1.40987e+05
153.75042 1.50768e+05
153.75462 1.42801e+05
153.75882 1.47504e+05
153.76302 1.35119e+05
153.76721 1.26670e+05
153.77141 1.06108e+05
153.77561 1.09369e+05
153.77980 1.08719e+05
153.78400 1.15988e+05
153.78820 1.33141e+05
153.79240 1.48553e+05
153.79659 1.36708e+05
153.80079 1.30618e+05
153.80499 1.20717e+05
153.80918 1.17350e+05
153.81338 1.21799e+05
153.81758 1.11801e+05
153.82178 1.11926e+05
153.82597 1.18516e+05
153.83017 1.05281e+05
153.83437 1.02059e+05
153.83856 1.02892e+05
153.84276 1.07929e+05
153.84696 1.15194e+05
153.85116 1.16868e+05
153.85535 1.20601e+05
153.85955 1.19191e+05
153.86375 1.13692e+05
153.86794 1.11587e+05
153.87214 1.14813e+05
153.87634 1.29726e+05
153.88054 1.34073e+05
153.88473 1.35376e+05
153.88893 1.18902e+05
153.89313 1.20260e+05
153.89732 1.22791e+05
153.90152 1.13683e+05
153.90572 1.08040e+05
153.90992 1.14598e+05
153.91411 1.17290e+05
153.91831 1.19541e+05
153.92251 1.26494e+05
153.92670 1.22028e+05
153.93090 1.11902e+05
153.93510 1.06975e+05
153.93930 1.07048e+05
153.94349 1.10127e+05
153.94769 1.04087e+05
153.95189 1.06147e+05
153.95608 1.19750e+05
153.96028 1.24699e+05
153.96448 1.24608e+05
153.96868 1.21382e+05
153.97287 1.14640e+05
153.97707 1.08737e+05
153.98127 1.16466e+05
153.98546 1.12176e+05
153.98966 1.12841e+05
153.99386 1.21358e+05
153.99806 1.28216e+05
154.00225 1.26679e+05
154.00645 1.19052e+05
154.01065 1.14065e+05
154.01484 1.22755e+05
154.01904 1.38673e+05
154.02324 1.24593e+05
154.02744 1.15538e+05
154.03163 1.36222e+05
154.03583 1.27891e+05
154.04003 1.25241e+05
154.04422 1.43719e+05
154.04842 1.85917e+05
154.05262 2.28887e+05
154.05682 2.99391e+05
154.06101 4.38108e+05
154.06521 6.49325e+05
154.06941 9.48180e+05
154.07360 1.27415e+06
154.07780 1.53425e+06
154.08200 1.63936e+06
154.08620 1.60688e+06
154.09039 1.46593e+06
154.09459 1.20426e+06
154.09879 8.85665e+05
154.10298 5.96068e+05
154.10718 3.77756e+05
154.11138 2.61137e+05
154.11557 2.03095e+05
154.11977 1.61248e+05
154.12397 1.49196e+05
154.12817 1.56996e+05
154.13236 1.63601e+05
154.13656 1.54156e+05
154.14076 1.35507e+05
154.14495 1.39212e+05
154.14915 1.40536e+05
154.15335 1.49792e+05
154.15755 1.48519e+05
154.16174 1.30743e+05
154.16594 1.28027e+05
154.17014 1.19385e+05
154.17433 1.29898e+05
154.17853 1.15295e+05
154.18273 1.22411e+05
154.18693 1.23446e+05
154.19112 1.18942e+05
154.19532 1.18573e+05
154.19952 1.13925e+05
154.20371 1.22479e+05
154.20791 1.50458e+05
154.21211 2.02114e+05
154.21631 2.06242e+05
154.22050 2.00676e+05
154.22470 1.51750e+05
154.22890 1.25043e+05
154.23309 1.27077e+05
154.23729 1.34406e+05
154.24149 1.32513e+05
154.24569 1.31150e+05
154.24988 1.19027e+05
154.25408 1.13321e+05
154.25828 1.10544e+05
154.26247 1.01458e+05
154.26667 9.97895e+04
154.27087 9.44337e+04
154.27507 1.08444e+05
154.27926 1.16339e+05
154.28346 1.18104e+05
154.28766 1.22398e+05
154.29185 1.22044e+05
154.29605 1.14586e+05
154.30025 1.00998e+05
154.30445 1.04847e+05
154.30864 9.81708e+04
154.31284 9.88246e+04
154.31704 1.13889e+05
154.32123 1.13304e+05
154.32543 1.09991e+05
154.32963 1.08800e+05
154.33383 1.11216e+05
154.33802 1.06664e+05
154.34222 1.14946e+05
154.34642 1.15124e+05
154.35061 1.07849e+05
154.35481 1.00720e+05
154.35901 1.05152e+05
154.36321 1.21252e+05
154.36740 1.39069e+05
154.37160 1.49669e+05
154.37580 1.46615e+05
154.37999 1.28864e+05
154.38419 1.24760e+05
154.38839 1.38106e+05
154.39259 1.46141e+05
154.39678 1.44776e+05
154.40098 1.17933e+05
154.40518 1.09468e+05
154.40937 1.15086e+05
154.41357 1.21739e+05
154.41777 1.29309e+05
154.42197 1.23279e+05
154.42616 1.05893e+05
154.43036 1.04590e+05
154.43456 1.01880e+05
154.43875 1.14728e+05
154.44295 1.31113e+05
154.44715 1.40772e+05
154.45135 1.55016e+05
154.45554 1.69277e+05
154.45974 1.90087e+05
154.46394 1.75195e+05
154.46813 1.58806e+05
154.47233 1.38898e+05
154.47653 1.28077e+05
154.48073 1.10729e+05
154.48492 1.05628e+05
154.48912 1.09818e+05
154.49332 1.28295e+05
154.49751 1.27159e+05
154.50171 1.48096e+05
154.50591 1.65724e+05
154.51011 1.69363e+05
154.51430 1.65762e+05
154.51850 1.64227e+05
154.52270 1.44391e+05
154.52689 1.40262e+05
154.53109 1.23859e+05
154.53529 1.15188e+05
154.53949 9.96705e+04
154.54368 1.11324e+05
154.54788 1.27586e+05
154.55208 1.53993e+05
154.55627 1.92586e+05
154.56047 1.84853e+05
154.56467 1.52155e+05
154.56887 1.36316e+05
154.57306 1.31425e+05
154.57726 1.25682e+05
154.58146 1.16733e+05
154.58565 1.08289e+05
154.58985 1.04839e+05
154.59405 1.00990e+05
154.60412 9.90291e+04
154.60829 1.01868e+05
154.61247 1.04044e+05
154.61664 1.08253e+05
154.62081 9.98629e+04
154.62498 8.76479e+04
154.62915 8.39111e+04
154.63332 9.61946e+04
154.63749 1.05225e+05
154.64166 1.08065e+05
154.64584 1.16173e+05
154.65001 1.13312e+05
154.65418 1.34403e+05
154.65835 1.51216e+05
154.66252 1.56171e+05
154.66669 1.52607e+05
154.67086 1.40913e+05
154.67503 1.22821e+05
154.67920 1.17929e+05
154.68338 1.12608e+05
154.68755 1.03117e+05
154.69172 1.02100e+05
154.69589 1.11756e+05
154.70006 1.19536e+05
154.70423 1.26655e+05
154.70840 1.32558e+05
154.71257 1.28035e+05
154.71674 1.26602e+05
154.72092 1.19025e+05
154.72509 1.21954e+05
154.72926 1.34501e+05
154.73343 1.57297e+05
154.73760 1.74960e+05
154.74177 1.72053e+05
154.74594 1.42093e+05
154.75011 1.23665e+05
154.75429 1.16663e+05
154.75846 1.23651e+05
154.76263 1.18143e+05
154.76680 1.17888e+05
154.77097 1.18834e+05
154.77514 1.52802e+05
154.77931 1.36520e+05
154.78348 1.49200e+05
154.78765 1.74403e+05
154.79183 2.12234e+05
154.79600 2.63779e+05
154.80017 3.36261e+05
154.80434 4.57006e+05
154.80851 6.42440e+05
154.81268 8.41056e+05
154.81685 1.02676e+06
154.82102 1.13978e+06
154.82519 1.11228e+06
154.82937 9.82675e+05
154.83354 7.47177e+05
154.83771 5.62574e+05
154.84188 3.85890e+05
154.84605 2.87845e+05
154.85022 2.28562e+05
154.85439 1.88148e+05
154.85856 1.85640e+05
154.86273 2.00917e+05
154.86691 2.28787e+05
154.87108 2.58036e+05
154.87525 2.39062e+05
154.87942 1.87044e+05
154.88359 1.48488e+05
154.88776 1.49545e+05
154.89193 1.45009e+05
154.89610 1.55955e+05
154.90028 1.86010e+05
154.90445 1.90057e+05
154.90862 1.88366e+05
154.91279 1.60147e+05
154.91696 1.36299e+05
154.92113 1.35202e+05
154.92530 1.24162e+05
154.92947 1.17862e+05
154.93364 1.18303e+05
154.93782 1.19220e+05
154.94199 1.13147e+05
154.94616 1.14954e+05
154.95033 1.17509e+05
154.95450 1.21249e+05
154.95867 1.26003e+05
154.96284 1.38517e+05
154.96701 1.45848e+05
154.97118 1.46233e+05
154.97536 1.44626e+05
154.97953 1.37756e+05
154.98370 1.25735e+05
154.98787 1.23453e+05
154.99204 1.22519e+05
154.99621 1.27312e+05
155.00038 1.25311e+05
155.00455 1.14213e+05
155.00872 1.18009e+05
155.01290 1.23265e+05
155.01707 1.33562e+05
155.02124 1.73842e+05
155.02541 2.21879e+05
155.02958 2.19372e+05
155.03375 1.74509e+05
155.03792 1.53741e+05
155.04209 1.30823e+05
155.04627 1.42295e+05
155.05044 1.64218e+05
155.05461 1.82303e+05
155.05878 2.34113e+05
155.06295 2.95806e+05
155.06712 4.10123e+05
155.07129 5.67344e+05
155.07546 6.83253e+05
155.07963 6.98983e+05
155.08381 6.43188e+05
155.08798 5.36529e+05
155.09215 4.37938e+05
155.09632 3.41252e+05
155.10049 2.65069e+05
155.10466 2.11022e+05
155.10883 1.65252e+05
155.11300 1.73659e+05
155.11717 2.08884e+05
155.12135 2.24545e+05
155.12552 2.09749e+05
155.12969 1.57084e+05
155.13386 1.27660e+05
155.13803 1.10011e+05
155.14220 1.34355e+05
155.14637 1.48666e+05
155.15054 1.47040e+05
155.15472 1.42531e+05
155.15889 1.50917e+05
155.16306 1.45193e+05
155.16723 1.36799e+05
155.17140 1.31087e+05
155.17557 1.56124e+05
155.17974 2.14388e+05
155.18391 2.60654e+05
155.18808 2.60244e+05
155.19226 2.43687e+05
155.19643 2.14745e+05
155.20060 1.84425e+05
155.20477 1.80336e+05
155.20894 1.93988e+05
155.21311 2.07978e+05
155.21728 2.20873e+05
155.22145 2.16844e+05
155.22562 1.85197e+05
155.22980 1.50236e+05
155.23397 1.39493e+05
155.23814 1.32851e+05
155.24231 1.28216e+05
155.24648 1.27540e+05
155.25065 1.27366e+05
155.25482 1.21944e+05
155.25899 1.28306e+05
155.26316 1.44018e+05
155.26734 1.50823e+05
155.27151 1.63927e+05
155.27568 1.68986e+05
155.27985 1.56730e+05
155.28402 1.46798e+05
155.28819 1.59755e+05
155.29236 1.70093e+05
155.29653 1.58920e+05
155.30071 1.30751e+05
155.30488 1.35910e+05
155.30905 1.21795e+05
155.31322 1.08195e+05
155.31739 1.23884e+05
155.32156 1.09685e+05
155.32573 1.25942e+05
155.32990 1.65719e+05
155.33407 1.55631e+05
155.33825 1.65072e+05
155.34242 1.56326e+05
155.34659 1.43694e+05
155.35076 1.37943e+05
155.35493 1.53599e+05
155.35910 1.53705e+05
155.36327 1.46861e+05
155.36744 1.40435e+05
155.37161 1.37153e+05
155.37579 1.36833e+05
155.37996 1.43105e+05
155.38413 1.49616e+05
155.38830 1.42294e+05
155.39247 1.24515e+05
155.39664 1.15792e+05
155.40081 1.15628e+05
155.40498 1.25951e+05
155.40915 1.31051e+05
155.41333 1.35866e+05
155.41750 1.37891e+05
155.42167 1.37140e+05
155.42584 1.28235e+05
155.43001 1.28442e+05
155.43418 1.47009e+05
155.43835 1.52665e+05
155.44252 1.48686e+05
155.44670 1.31208e+05
155.45087 1.34277e+05
155.45504 1.16533e+05
155.45921 1.40205e+05
155.46338 1.72386e+05
155.46755 1.91551e+05
155.47172 1.80069e+05
155.47589 1.51695e+05
155.48006 1.46371e+05
155.48424 1.34040e+05
155.48841 1.43146e+05
155.49258 1.58475e+05
155.49675 1.53049e+05
155.50092 1.58247e+05
155.50509 1.30151e+05
155.50926 1.40187e+05
155.51343 1.32281e+05
155.51760 1.38473e+05
155.52178 1.50361e+05
155.52595 1.49698e+05
155.53012 1.40745e+05
155.53429 1.42035e+05
155.53846 1.59825e+05
155.54263 1.74376e+05
155.54680 1.67126e+05
155.55097 1.69935e+05
155.55515 1.72103e+05
155.55932 1.81665e+05
155.56349 1.76770e+05
155.56766 1.51520e+05
155.57183 1.44474e+05
155.57600 1.37754e+05
155.58017 1.40732e+05
155.58434 1.47713e+05
155.58851 1.68385e+05
155.59269 1.78834e+05
155.59686 1.81572e+05
155.60103 1.82367e+05
155.60520 1.80060e+05
155.60937 1.94806e+05
155.61354 2.08498e+05
155.61771 1.86546e+05
155.62188 1.68240e+05
155.62605 1.52120e+05
155.63023 1.49370e+05
155.63440 1.51770e+05
155.63857 1.61082e+05
155.64274 1.67724e+05
155.64691 1.88448e+05
155.65108 2.08758e+05
155.65525 1.86174e+05
155.65942 1.63423e+05
155.66359 1.55056e+05
155.66777 1.57050e+05
155.67194 1.60238e+05
155.67611 1.53726e+05
155.68028 1.62492e+05
155.68445 1.52357e+05
155.68862 1.47810e+05
155.69279 1.33824e+05
155.69696 1.57284e+05
155.70114 1.71452e+05
155.70531 1.67972e+05
155.70948 1.55525e+05
155.71365 1.57240e+05
155.71782 1.74221e+05
155.72199 1.78386e+05
155.72616 1.85662e+05
155.73033 1.79132e+05
155.73450 1.72341e+05
155.73868 1.56176e+05
155.74285 1.66004e+05
155.74702 1.60348e+05
155.75119 1.76536e+05
155.75536 1.58210e+05
155.75953 1.66270e+05
155.76370 1.45097e+05
155.76787 1.44584e+05
155.77204 1.39921e+05
155.77622 1.51328e+05
155.78039 1.72948e+05
155.78456 1.67520e+05
155.78873 1.63529e+05
155.79290 1.50055e+05
155.79707 1.46556e+05
155.80155 1.80749e+05
155.80572 1.54858e+05
155.80989 1.58669e+05
155.81406 1.89916e+05
155.81824 2.01789e+05
155.82241 2.07801e+05
155.82658 1.90452e+05
155.83075 1.58745e+05
155.83493 1.54762e+05
155.83910 1.62270e+05
155.84327 2.07097e+05
155.84744 2.33686e+05
155.85162 2.95157e+05
155.85579 2.77814e+05
155.85996 2.99651e+05
155.86413 2.94550e+05
155.86831 3.28026e+05
155.87248 2.97827e+05
155.87665 2.57636e+05
155.88082 1.98557e+05
155.88500 1.81195e+05
155.88917 1.90708e+05
155.89334 2.24258e+05
155.89751 2.92449e+05
155.90169 4.07409e+05
155.90586 5.15233e+05
155.91003 5.08725e+05
155.91420 4.01282e+05
155.91838 2.99502e+05
155.92255 2.43862e+05
155.92672 2.50834e+05
155.93089 2.63582e+05
155.93507 2.51007e+05
155.93924 2.18865e+05
155.94341 1.93274e+05
155.94758 1.78224e+05
155.95176 1.70292e+05
155.95593 1.74439e+05
155.96010 2.05282e+05
155.96428 2.38931e+05
155.96845 2.50594e+05
155.97262 2.51910e+05
155.97679 2.20741e+05
155.98097 2.29494e+05
155.98514 2.22527e+05
155.98931 2.13008e+05
155.99348 2.15893e+05
155.99766 2.18900e+05
156.00183 2.51743e+05
156.00600 2.89641e+05
156.01017 2.82525e+05
156.01435 3.01598e+05
156.01852 3.79811e+05
156.02269 5.56798e+05
156.02686 7.46797e+05
156.03104 8.19910e+05
156.03521 8.21675e+05
156.03938 6.85357e+05
156.04355 6.72812e+05
156.04773 8.34733e+05
156.05190 1.18094e+06
156.05607 1.65579e+06
156.06024 2.11515e+06
156.06442 2.39903e+06
156.06859 2.41456e+06
156.07276 2.16575e+06
156.07693 1.77062e+06
156.08111 1.23372e+06
156.08528 8.35257e+05
156.08945 5.83911e+05
156.09362 3.78014e+05
156.09780 3.11893e+05
156.10197 2.26573e+05
156.10614 2.41502e+05
156.11031 2.43177e+05
156.11449 2.37772e+05
156.11866 2.77559e+05
156.12283 4.85024e+05
156.12700 7.65340e+05
156.13118 9.54868e+05
156.13535 9.89443e+05
156.13952 9.22080e+05
156.14369 9.25176e+05
156.14787 8.24071e+05
156.15204 6.21597e+05
156.15621 3.91349e+05
156.16038 2.49128e+05
156.16456 2.03318e+05
156.16873 1.87109e+05
156.17290 2.00733e+05
156.17707 2.03156e+05
156.18125 2.07334e+05
156.18542 1.96001e+05
156.18959 1.89066e+05
156.19376 2.22028e+05
156.19794 2.40352e+05
156.20211 2.21977e+05
156.20628 2.07769e+05
156.21045 1.82468e+05
156.21463 1.64023e+05
156.21880 1.76079e+05
156.22297 2.04667e+05
156.22714 2.20164e+05
156.23132 2.14599e+05
156.23549 1.93889e+05
156.23966 1.75685e+05
156.24384 1.74683e+05
156.24801 1.73652e+05
156.25218 1.72738e+05
156.25635 1.74330e+05
156.26053 1.60669e+05
156.26470 1.54002e+05
156.26887 1.59931e+05
156.27304 1.52057e+05
156.27722 1.65896e+05
156.28139 1.66052e+05
156.28556 1.66497e+05
156.28973 1.77828e+05
156.29391 1.77228e+05
156.29808 1.78483e+05
156.30225 1.70414e+05
156.30642 1.53879e+05
156.31060 1.79239e+05
156.31477 1.71872e+05
156.31894 1.37404e+05
156.32311 1.64145e+05
156.32729 1.75471e+05
156.33146 2.03901e+05
156.33563 2.55440e+05
156.33980 2.04735e+05
156.34398 1.69558e+05
156.34815 1.65005e+05
156.35232 1.59449e+05
156.35649 1.64710e+05
156.36067 1.79816e+05
156.36484 2.12339e+05
156.36901 3.03235e+05
156.37318 4.24823e+05
156.37736 5.09395e+05
156.38153 4.80195e+05
156.38570 3.65844e+05
156.38987 2.59169e+05
156.39405 1.85616e+05
156.39822 1.70713e+05
156.40239 1.82022e+05
156.40656 1.75460e+05
156.41074 1.64088e+05
156.41491 1.78502e+05
156.41908 1.85498e+05
156.42325 1.64695e+05
156.42743 1.68379e+05
156.43160 1.77371e+05
156.43577 1.84087e+05
156.43994 1.71944e+05
156.44412 1.66374e+05
156.44829 1.81321e+05
156.45246 2.29449e+05
156.45663 2.91893e+05
156.46081 3.17096e+05
156.46498 2.86955e+05
156.46915 2.47853e+05
156.47332 2.51004e+05
156.47750 2.48745e+05
156.48167 2.26853e+05
156.48584 2.17652e+05
156.49001 2.07803e+05
156.49419 1.85004e+05
156.49836 1.68253e+05
156.50253 1.57843e+05
156.50670 1.54224e+05
156.51088 1.48015e+05
156.51505 1.62619e+05
156.51922 1.71692e+05
156.52339 2.02428e+05
156.52757 2.22167e+05
156.53174 2.40960e+05
156.53591 2.38760e+05
156.54009 2.15529e+05
156.54426 2.11196e+05
156.54843 2.05658e+05
156.55260 1.99104e+05
156.55678 1.86971e+05
156.56095 1.87386e+05
156.56512 1.82196e+05
156.56929 1.96097e+05
156.57347 1.97901e+05
156.57764 2.36051e+05
156.58181 2.17544e+05
156.58598 1.87649e+05
156.59016 1.71245e+05
156.59433 1.41512e+05
156.59850 1.87424e+05
156.60267 1.94383e+05
156.60685 1.79350e+05
156.61102 1.78627e+05
156.61519 1.86623e+05
156.61936 1.79365e+05
156.62354 1.74811e+05
156.62771 1.81207e+05
156.63188 1.94070e+05
156.63605 1.83062e+05
156.64023 1.81244e+05
156.64440 1.97696e+05
156.64857 2.17101e+05
156.65274 2.20310e+05
156.65692 2.16361e+05
156.66109 2.35214e+05
156.66526 2.57588e+05
156.66943 2.72551e+05
156.67361 3.47205e+05
156.67778 4.21314e+05
156.68195 4.25111e+05
156.68612 3.60980e+05
156.69030 2.66536e+05
156.69447 2.30609e+05
156.69864 2.14141e+05
156.70281 1.94859e+05
156.70699 2.03858e+05
156.71116 2.01291e+05
156.71533 1.98897e+05
156.71950 1.92686e+05
156.72368 1.72475e+05
156.72785 1.57668e+05
156.73202 1.55348e+05
156.73619 1.94066e+05
156.74037 1.98778e+05
156.74454 1.99328e+05
156.74871 2.02872e+05
156.75288 2.26983e+05
156.75706 1.92307e+05
156.76123 2.14947e+05
156.76540 2.40068e+05
156.76957 2.36172e+05
156.77375 2.18357e+05
156.77792 2.25152e+05
156.78209 2.07501e+05
156.78626 1.97626e+05
156.79044 2.11929e+05
156.79461 2.51575e+05
156.79878 3.26915e+05
156.80295 3.15044e+05
156.80713 2.57141e+05
156.81130 2.54996e+05
156.81547 2.84443e+05
156.81964 2.57362e+05
156.82382 2.23916e+05
156.82799 2.06406e+05
156.83216 1.91603e+05
156.83634 1.88926e+05
156.84051 1.86469e+05
156.84468 1.90425e+05
156.84885 2.01691e+05
156.85303 2.23186e+05
156.85720 2.35125e+05
156.86137 2.19910e+05
156.86554 1.92584e+05
156.86972 1.95853e+05
156.87389 2.01763e+05
156.87806 1.98662e+05
156.88223 1.95217e+05
156.88641 1.89145e+05
156.89058 1.72287e+05
156.89475 1.70986e+05
156.89892 1.91862e+05
156.90310 1.86188e+05
156.90727 1.84601e+05
156.91144 1.78507e+05
156.91561 1.80140e+05
156.91979 2.00382e+05
156.92396 2.30063e+05
156.92813 2.58580e+05
156.93230 2.63397e+05
156.93648 2.03269e+05
156.94065 2.08327e+05
156.94482 2.06773e+05
156.94899 1.90516e+05
156.95317 1.94465e+05
156.95734 2.51249e+05
156.96151 3.70117e+05
156.96568 4.13439e+05
156.96986 3.84141e+05
156.97403 3.11790e+05
156.97820 2.45669e+05
156.98237 2.16045e+05
156.98655 1.90020e+05
156.99072 1.76054e+05
156.99489 2.03819e+05
156.99906 2.19987e+05
157.00072 2.18965e+05
157.00488 2.46982e+05
157.00905 2.49387e+05
157.01321 3.00736e+05
157.01738 3.62945e+05
157.02155 4.30341e+05
157.02571 4.56768e+05
157.02988 3.61542e+05
157.03404 2.73772e+05
157.03821 2.05941e+05
157.04237 1.86372e+05
157.04654 2.16153e+05
157.05070 2.02694e+05
157.05487 2.11786e+05
157.05903 2.00284e+05
157.06320 2.11187e+05
157.06736 1.87955e+05
157.07153 1.89560e+05
157.07570 2.39464e+05
157.07986 2.12971e+05
157.08403 2.05490e+05
157.08819 2.20318e+05
157.09236 1.81156e+05
157.09652 1.81649e+05
157.10069 1.86455e+05
157.10485 2.53274e+05
157.10902 2.80249e+05
157.11318 3.01316e+05
157.11735 2.50172e+05
157.12152 1.92574e+05
157.12568 2.18824e+05
157.12985 2.53416e+05
157.13401 2.80596e+05
157.13818 3.04322e+05
157.14234 2.63687e+05
157.14651 2.53488e+05
157.15067 2.37101e+05
157.15484 2.04096e+05
157.15900 2.00719e+05
157.16317 2.38044e+05
157.16733 2.54034e+05
157.17150 2.53978e+05
157.17567 2.72949e+05
157.17983 2.36279e+05
157.18400 2.26655e+05
157.18816 2.28571e+05
157.19233 2.29051e+05
157.19649 2.35859e+05
157.20066 2.18695e+05
157.20482 2.09964e+05
157.20899 2.34152e+05
157.21315 2.48370e+05
157.21732 2.13334e+05
157.22148 1.90906e+05
157.22565 1.78634e+05
157.22982 1.85723e+05
157.23398 2.33837e+05
157.23815 2.56066e+05
157.24231 2.54866e+05
157.24648 2.52394e+05
157.25064 2.39783e+05
157.25481 2.53635e+05
157.25897 2.78827e+05
157.26314 3.16671e+05
157.26730 3.39569e+05
157.27147 3.66509e+05
157.27563 4.31686e+05
157.27980 6.06463e+05
157.28397 8.80166e+05
157.28813 1.21371e+06
157.29230 1.68178e+06
157.29646 2.06629e+06
157.30063 2.08660e+06
157.30479 1.78474e+06
157.30896 1.36579e+06
157.31312 9.61847e+05
157.31729 6.43830e+05
157.32145 4.77878e+05
157.32562 3.32867e+05
157.32979 2.69515e+05
157.33395 2.63619e+05
157.33812 2.64073e+05
157.34228 2.41130e+05
157.34645 2.30169e+05
157.35061 2.41004e+05
157.35478 2.54296e+05
157.35894 3.06267e+05
157.36311 3.37206e+05
157.36727 3.02592e+05
157.37144 2.71642e+05
157.37560 3.17816e+05
157.37977 3.87937e+05
157.38394 4.74786e+05
157.38810 4.23314e+05
157.39227 3.88085e+05
157.39643 3.47360e+05
157.40060 3.47560e+05
157.40476 3.51464e+05
157.40893 3.28138e+05
157.41309 2.44207e+05
157.41726 2.35225e+05
157.42142 2.33038e+05
157.42559 2.35519e+05
157.42975 2.63627e+05
157.43392 2.64096e+05
157.43809 2.31701e+05
157.44225 2.37845e+05
157.44642 2.47170e+05
157.45058 2.48861e+05
157.45475 2.62407e+05
157.45891 2.57390e+05
157.46308 2.72161e+05
157.46724 2.96797e+05
157.47141 3.26946e+05
157.47557 4.00742e+05
157.47974 4.85776e+05
157.48390 5.42729e+05
157.48807 6.17111e+05
157.49224 6.10253e+05
157.49640 5.49161e+05
157.50057 4.66534e+05
157.50473 4.42301e+05
157.50890 4.57652e+05
157.51306 4.83519e+05
157.51723 5.17323e+05
157.52139 6.72047e+05
157.52556 9.57017e+05
157.52972 1.44596e+06
157.53389 2.11118e+06
157.53806 3.00835e+06
157.54222 3.68942e+06
157.54639 3.87272e+06
157.55055 3.60107e+06
157.55472 2.94950e+06
157.55888 2.20395e+06
157.56305 1.59225e+06
157.56721 1.04989e+06
157.57138 6.96240e+05
157.57554 4.88181e+05
157.57971 3.58544e+05
157.58387 3.24295e+05
157.58804 2.93180e+05
157.59221 2.96324e+05
157.59637 2.97331e+05
157.60054 2.90054e+05
157.60470 3.37748e+05
157.60887 3.11277e+05
157.61303 2.66556e+05
157.61720 2.76046e+05
157.62136 2.79056e+05
157.62553 2.51409e+05
157.62969 2.50984e+05
157.63386 2.33247e+05
157.63802 2.50497e+05
157.64219 2.37898e+05
157.64636 2.44428e+05
157.65052 2.63651e+05
157.65469 2.74664e+05
157.65885 2.59610e+05
157.66302 2.32111e+05
157.66718 2.38955e+05
157.67135 2.81573e+05
157.67551 3.11736e+05
157.67968 3.01145e+05
157.68384 2.98895e+05
157.68801 2.65394e+05
157.69217 2.52803e+05
157.69634 2.44064e+05
157.70051 2.51135e+05
157.70467 2.82086e+05
157.70884 3.13094e+05
157.71300 3.67351e+05
157.71717 3.75744e+05
157.72133 3.32952e+05
157.72550 3.18656e+05
157.72966 3.03635e+05
157.73383 2.92557e+05
157.73799 2.85848e+05
157.74216 2.71432e+05
157.74632 2.91047e+05
157.75049 2.96587e+05
157.75466 2.88032e+05
157.75882 2.95474e+05
157.76299 2.79657e+05
157.76715 2.60424e+05
157.77132 2.63862e+05
157.77548 2.46122e+05
157.77965 2.27945e+05
157.78381 2.27403e+05
157.78798 2.32562e+05
157.79214 2.53529e+05
157.79631 2.50842e+05
157.80048 2.74255e+05
157.80464 3.01219e+05
157.80881 2.86662e+05
157.81297 2.61847e+05
157.81714 2.89376e+05
157.82130 3.08596e+05
157.82547 2.61575e+05
157.82963 2.55311e+05
157.83380 2.52700e+05
157.83796 2.79563e+05
157.84213 3.15420e+05
157.84629 3.16473e+05
157.85046 3.04118e+05
157.85463 2.65398e+05
157.85879 2.43985e+05
157.86296 2.38243e+05
157.86712 2.48417e+05
157.87129 2.81338e+05
157.87545 2.76260e+05
157.87962 2.69830e+05
157.88378 2.77174e+05
157.88795 2.72747e+05
157.89211 2.78900e+05
157.89628 2.62180e+05
157.90044 2.65116e+05
157.90461 2.89368e+05
157.90878 2.85342e+05
157.91294 2.65706e+05
157.91711 2.70079e+05
157.92127 2.85939e+05
157.92544 2.77489e+05
157.92960 2.77655e+05
157.93377 2.70611e+05
157.93793 2.62701e+05
157.94210 2.89522e+05
157.94626 2.93840e+05
157.95043 2.90465e+05
157.95459 2.84433e+05
157.95876 2.94182e+05
157.96293 2.70243e+05
157.96709 2.99808e+05
157.97126 2.87214e+05
157.97542 3.37261e+05
157.97959 3.28048e+05
157.98375 3.65652e+05
157.98792 3.43666e+05
157.99208 3.76705e+05
157.99625 4.38992e+05
158.00041 4.81803e+05
158.00458 6.46881e+05
158.00875 8.20016e+05
158.01291 1.13015e+06
158.01708 1.62217e+06
158.02124 2.48283e+06
158.02541 3.65337e+06
158.02957 4.92718e+06
158.03374 6.31188e+06
158.03790 7.53754e+06
158.04207 8.10121e+06
158.04623 7.48676e+06
158.05040 6.07365e+06
158.05456 4.54175e+06
158.05873 3.18821e+06
158.06290 2.18727e+06
158.06706 1.42903e+06
158.07123 9.05862e+05
158.07539 6.28545e+05
158.07956 5.11328e+05
158.08372 4.22726e+05
158.08789 3.65726e+05
158.09205 3.13792e+05
158.09622 2.92578e+05
158.10038 2.93480e+05
158.10455 2.58920e+05
158.10871 2.75943e+05
158.11288 2.78059e+05
158.11705 3.16390e+05
158.12121 3.59047e+05
158.12538 3.78216e+05
158.12954 3.51905e+05
158.13371 2.97625e+05
158.13787 2.94288e+05
158.14204 2.72072e+05
158.14620 2.74899e+05
158.15037 3.19800e+05
158.15453 3.02572e+05
158.15870 2.83021e+05
158.16286 2.67337e+05
158.16703 2.67056e+05
158.17120 2.71418e+05
158.17536 2.61312e+05
158.17953 2.68594e+05
158.18369 2.75586e+05
158.18786 2.59374e+05
158.19202 2.76079e+05
158.19619 2.82907e+05
